"uri","label_foi","label_list","label","comment","definition"
"http://w3id.org/glosis/model/layerhorizon/mineralFragmentsProperty","GL_Surface",,"mineralFragmentsProperty","The Mineral Fragments Property refers to the presence and characteristics of coarse mineral particles (e.g., gravel, pebbles, stones) in the soil. These fragments influence soil drainage, root penetration, and overall physical structure. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 30"
"http://w3id.org/glosis/model/layerhorizon/mineralFragmentsProperty","GL_Profile",,"mineralFragmentsProperty","The Mineral Fragments Property refers to the presence and characteristics of coarse mineral particles (e.g., gravel, pebbles, stones) in the soil. These fragments influence soil drainage, root penetration, and overall physical structure. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 30"
"http://w3id.org/glosis/model/layerhorizon/mineralFragmentsProperty","GL_Plot",,"mineralFragmentsProperty","The Mineral Fragments Property refers to the presence and characteristics of coarse mineral particles (e.g., gravel, pebbles, stones) in the soil. These fragments influence soil drainage, root penetration, and overall physical structure. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 30"
"http://w3id.org/glosis/model/layerhorizon/mineralFragmentsProperty",,"GL_Plot","mineralFragmentsProperty","The Mineral Fragments Property refers to the presence and characteristics of coarse mineral particles (e.g., gravel, pebbles, stones) in the soil. These fragments influence soil drainage, root penetration, and overall physical structure. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 30"
"http://w3id.org/glosis/model/layerhorizon/moistConsistencyProperty",,"GL_Layer","moistConsistencyProperty","The Moist Consistency Property evaluates the soil's behavior under pressure when moist. Categories include friable, firm, or plastic. It provides insights into soil workability and its ability to support plant growth. Source: FAO (2006). Guidelines for Soil Description.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/moistConsistencyProperty","GL_Surface",,"moistConsistencyProperty","The Moist Consistency Property evaluates the soil's behavior under pressure when moist. Categories include friable, firm, or plastic. It provides insights into soil workability and its ability to support plant growth. Source: FAO (2006). Guidelines for Soil Description.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/moistConsistencyProperty","GL_Profile",,"moistConsistencyProperty","The Moist Consistency Property evaluates the soil's behavior under pressure when moist. Categories include friable, firm, or plastic. It provides insights into soil workability and its ability to support plant growth. Source: FAO (2006). Guidelines for Soil Description.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/moistConsistencyProperty","GL_Plot",,"moistConsistencyProperty","The Moist Consistency Property evaluates the soil's behavior under pressure when moist. Categories include friable, firm, or plastic. It provides insights into soil workability and its ability to support plant growth. Source: FAO (2006). Guidelines for Soil Description.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/moistConsistencyProperty",,"GL_Plot","moistConsistencyProperty","The Moist Consistency Property evaluates the soil's behavior under pressure when moist. Categories include friable, firm, or plastic. It provides insights into soil workability and its ability to support plant growth. Source: FAO (2006). Guidelines for Soil Description.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/moistureContentProperty",,"GL_Layer","moistureContentProperty","The Moisture Content Property measures the amount of water present in soil, expressed as a percentage of its dry weight. This property is critical for assessing soil water retention, irrigation needs, and plant-available water. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Africa Soil Profiles Database Version 1.2. ISRIC Report 2014/01"
"http://w3id.org/glosis/model/layerhorizon/moistureContentProperty","GL_Surface",,"moistureContentProperty","The Moisture Content Property measures the amount of water present in soil, expressed as a percentage of its dry weight. This property is critical for assessing soil water retention, irrigation needs, and plant-available water. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Africa Soil Profiles Database Version 1.2. ISRIC Report 2014/01"
"http://w3id.org/glosis/model/layerhorizon/moistureContentProperty","GL_Profile",,"moistureContentProperty","The Moisture Content Property measures the amount of water present in soil, expressed as a percentage of its dry weight. This property is critical for assessing soil water retention, irrigation needs, and plant-available water. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Africa Soil Profiles Database Version 1.2. ISRIC Report 2014/01"
"http://w3id.org/glosis/model/layerhorizon/moistureContentProperty","GL_Plot",,"moistureContentProperty","The Moisture Content Property measures the amount of water present in soil, expressed as a percentage of its dry weight. This property is critical for assessing soil water retention, irrigation needs, and plant-available water. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Africa Soil Profiles Database Version 1.2. ISRIC Report 2014/01"
"http://w3id.org/glosis/model/layerhorizon/moistureContentProperty",,"GL_Plot","moistureContentProperty","The Moisture Content Property measures the amount of water present in soil, expressed as a percentage of its dry weight. This property is critical for assessing soil water retention, irrigation needs, and plant-available water. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Africa Soil Profiles Database Version 1.2. ISRIC Report 2014/01"
"http://w3id.org/glosis/model/layerhorizon/mottlesAbundanceProperty",,"GL_Layer","mottlesAbundanceProperty","The Mottles Abundance Property describes the frequency of mottling (spots of contrasting color) in soil horizons. Mottling indicates variations in soil aeration, drainage, or water saturation. Abundance is typically classified as few, common, or many. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 32"
"http://w3id.org/glosis/model/layerhorizon/mottlesAbundanceProperty","GL_Surface",,"mottlesAbundanceProperty","The Mottles Abundance Property describes the frequency of mottling (spots of contrasting color) in soil horizons. Mottling indicates variations in soil aeration, drainage, or water saturation. Abundance is typically classified as few, common, or many. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 32"
"http://w3id.org/glosis/model/layerhorizon/mottlesAbundanceProperty","GL_Profile",,"mottlesAbundanceProperty","The Mottles Abundance Property describes the frequency of mottling (spots of contrasting color) in soil horizons. Mottling indicates variations in soil aeration, drainage, or water saturation. Abundance is typically classified as few, common, or many. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 32"
"http://w3id.org/glosis/model/layerhorizon/mottlesAbundanceProperty","GL_Plot",,"mottlesAbundanceProperty","The Mottles Abundance Property describes the frequency of mottling (spots of contrasting color) in soil horizons. Mottling indicates variations in soil aeration, drainage, or water saturation. Abundance is typically classified as few, common, or many. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 32"
"http://w3id.org/glosis/model/layerhorizon/mottlesAbundanceProperty",,"GL_Plot","mottlesAbundanceProperty","The Mottles Abundance Property describes the frequency of mottling (spots of contrasting color) in soil horizons. Mottling indicates variations in soil aeration, drainage, or water saturation. Abundance is typically classified as few, common, or many. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 32"
"http://w3id.org/glosis/model/layerhorizon/mottlesBoundaryClassificationProperty",,"GL_Layer","mottlesBoundaryClassificationProperty","The Mottles Boundary Classification Property assesses the sharpness and distinctness of boundaries between mottled and non-mottled areas within the soil. It provides clues about soil processes such as oxidation-reduction reactions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 35"
"http://w3id.org/glosis/model/layerhorizon/mottlesBoundaryClassificationProperty","GL_Surface",,"mottlesBoundaryClassificationProperty","The Mottles Boundary Classification Property assesses the sharpness and distinctness of boundaries between mottled and non-mottled areas within the soil. It provides clues about soil processes such as oxidation-reduction reactions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 35"
"http://w3id.org/glosis/model/layerhorizon/mottlesBoundaryClassificationProperty","GL_Profile",,"mottlesBoundaryClassificationProperty","The Mottles Boundary Classification Property assesses the sharpness and distinctness of boundaries between mottled and non-mottled areas within the soil. It provides clues about soil processes such as oxidation-reduction reactions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 35"
"http://w3id.org/glosis/model/layerhorizon/mottlesBoundaryClassificationProperty","GL_Plot",,"mottlesBoundaryClassificationProperty","The Mottles Boundary Classification Property assesses the sharpness and distinctness of boundaries between mottled and non-mottled areas within the soil. It provides clues about soil processes such as oxidation-reduction reactions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 35"
"http://w3id.org/glosis/model/layerhorizon/mottlesBoundaryClassificationProperty",,"GL_Plot","mottlesBoundaryClassificationProperty","The Mottles Boundary Classification Property assesses the sharpness and distinctness of boundaries between mottled and non-mottled areas within the soil. It provides clues about soil processes such as oxidation-reduction reactions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 35"
"http://w3id.org/glosis/model/layerhorizon/mottlesColourProperty",,"GL_Layer","mottlesColourProperty","The Mottles Colour Property evaluates the color of soil mottles, often indicative of oxidation states of iron or manganese. For example, reddish colors suggest oxidation, while gray colors indicate reduction and poor drainage. Source: Soil Survey Manual (USDA, 2017).","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesColourProperty","GL_Surface",,"mottlesColourProperty","The Mottles Colour Property evaluates the color of soil mottles, often indicative of oxidation states of iron or manganese. For example, reddish colors suggest oxidation, while gray colors indicate reduction and poor drainage. Source: Soil Survey Manual (USDA, 2017).","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesColourProperty","GL_Profile",,"mottlesColourProperty","The Mottles Colour Property evaluates the color of soil mottles, often indicative of oxidation states of iron or manganese. For example, reddish colors suggest oxidation, while gray colors indicate reduction and poor drainage. Source: Soil Survey Manual (USDA, 2017).","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesColourProperty","GL_Plot",,"mottlesColourProperty","The Mottles Colour Property evaluates the color of soil mottles, often indicative of oxidation states of iron or manganese. For example, reddish colors suggest oxidation, while gray colors indicate reduction and poor drainage. Source: Soil Survey Manual (USDA, 2017).","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesColourProperty",,"GL_Plot","mottlesColourProperty","The Mottles Colour Property evaluates the color of soil mottles, often indicative of oxidation states of iron or manganese. For example, reddish colors suggest oxidation, while gray colors indicate reduction and poor drainage. Source: Soil Survey Manual (USDA, 2017).","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesContrastProperty",,"GL_Layer","mottlesContrastProperty","The Mottles Contrast Property measures the visual distinction between mottles and the surrounding soil matrix. High contrast indicates stark differences, often linked to fluctuating water tables or drainage issues. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 34"
"http://w3id.org/glosis/model/layerhorizon/mottlesContrastProperty","GL_Surface",,"mottlesContrastProperty","The Mottles Contrast Property measures the visual distinction between mottles and the surrounding soil matrix. High contrast indicates stark differences, often linked to fluctuating water tables or drainage issues. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 34"
"http://w3id.org/glosis/model/layerhorizon/mottlesContrastProperty","GL_Profile",,"mottlesContrastProperty","The Mottles Contrast Property measures the visual distinction between mottles and the surrounding soil matrix. High contrast indicates stark differences, often linked to fluctuating water tables or drainage issues. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 34"
"http://w3id.org/glosis/model/layerhorizon/mottlesContrastProperty","GL_Plot",,"mottlesContrastProperty","The Mottles Contrast Property measures the visual distinction between mottles and the surrounding soil matrix. High contrast indicates stark differences, often linked to fluctuating water tables or drainage issues. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 34"
"http://w3id.org/glosis/model/layerhorizon/mottlesContrastProperty",,"GL_Plot","mottlesContrastProperty","The Mottles Contrast Property measures the visual distinction between mottles and the surrounding soil matrix. High contrast indicates stark differences, often linked to fluctuating water tables or drainage issues. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 34"
"http://w3id.org/glosis/model/layerhorizon/mottlesPresenceProperty",,"GL_Layer","mottlesPresenceProperty","The Mottles Presence Property refers to the existence of mottles in soil, often signaling periodic water saturation, drainage problems, or fluctuating redox conditions. This property is essential for wetland delineation and soil health assessment. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesPresenceProperty","GL_Surface",,"mottlesPresenceProperty","The Mottles Presence Property refers to the existence of mottles in soil, often signaling periodic water saturation, drainage problems, or fluctuating redox conditions. This property is essential for wetland delineation and soil health assessment. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesPresenceProperty","GL_Profile",,"mottlesPresenceProperty","The Mottles Presence Property refers to the existence of mottles in soil, often signaling periodic water saturation, drainage problems, or fluctuating redox conditions. This property is essential for wetland delineation and soil health assessment. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesPresenceProperty","GL_Plot",,"mottlesPresenceProperty","The Mottles Presence Property refers to the existence of mottles in soil, often signaling periodic water saturation, drainage problems, or fluctuating redox conditions. This property is essential for wetland delineation and soil health assessment. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesPresenceProperty",,"GL_Plot","mottlesPresenceProperty","The Mottles Presence Property refers to the existence of mottles in soil, often signaling periodic water saturation, drainage problems, or fluctuating redox conditions. This property is essential for wetland delineation and soil health assessment. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/mottlesSizeProperty",,"GL_Layer","mottlesSizeProperty","The Mottles Size Property describes the dimensions of soil mottles, typically classified as fine, medium, or coarse. The size reflects the intensity and scale of soil processes such as oxidation and reduction. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 33"
"http://w3id.org/glosis/model/layerhorizon/mottlesSizeProperty","GL_Surface",,"mottlesSizeProperty","The Mottles Size Property describes the dimensions of soil mottles, typically classified as fine, medium, or coarse. The size reflects the intensity and scale of soil processes such as oxidation and reduction. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 33"
"http://w3id.org/glosis/model/layerhorizon/mottlesSizeProperty","GL_Profile",,"mottlesSizeProperty","The Mottles Size Property describes the dimensions of soil mottles, typically classified as fine, medium, or coarse. The size reflects the intensity and scale of soil processes such as oxidation and reduction. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 33"
"http://w3id.org/glosis/model/layerhorizon/mottlesSizeProperty","GL_Plot",,"mottlesSizeProperty","The Mottles Size Property describes the dimensions of soil mottles, typically classified as fine, medium, or coarse. The size reflects the intensity and scale of soil processes such as oxidation and reduction. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 33"
"http://w3id.org/glosis/model/layerhorizon/mottlesSizeProperty",,"GL_Plot","mottlesSizeProperty","The Mottles Size Property describes the dimensions of soil mottles, typically classified as fine, medium, or coarse. The size reflects the intensity and scale of soil processes such as oxidation and reduction. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 33"
"http://w3id.org/glosis/model/layerhorizon/oxalateExtractableOpticalDensityProperty",,"GL_Layer","oxalateExtractableOpticalDensityProperty","The Oxalate Extractable Optical Density Property measures the concentration of poorly crystalline forms of iron, aluminum, and organic matter in soil, often associated with volcanic soils. It is determined using ammonium oxalate extraction. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/oxalateExtractableOpticalDensityProperty","GL_Surface",,"oxalateExtractableOpticalDensityProperty","The Oxalate Extractable Optical Density Property measures the concentration of poorly crystalline forms of iron, aluminum, and organic matter in soil, often associated with volcanic soils. It is determined using ammonium oxalate extraction. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/oxalateExtractableOpticalDensityProperty","GL_Profile",,"oxalateExtractableOpticalDensityProperty","The Oxalate Extractable Optical Density Property measures the concentration of poorly crystalline forms of iron, aluminum, and organic matter in soil, often associated with volcanic soils. It is determined using ammonium oxalate extraction. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/oxalateExtractableOpticalDensityProperty","GL_Plot",,"oxalateExtractableOpticalDensityProperty","The Oxalate Extractable Optical Density Property measures the concentration of poorly crystalline forms of iron, aluminum, and organic matter in soil, often associated with volcanic soils. It is determined using ammonium oxalate extraction. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/oxalateExtractableOpticalDensityProperty",,"GL_Plot","oxalateExtractableOpticalDensityProperty","The Oxalate Extractable Optical Density Property measures the concentration of poorly crystalline forms of iron, aluminum, and organic matter in soil, often associated with volcanic soils. It is determined using ammonium oxalate extraction. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/particleSizeFractionsSumProperty",,"GL_Layer","ParticleSizeFractionsSumProperty","The Particle Size Fractions Sum refers to the total proportion of sand, silt, and clay particles in soil, expressed as a percentage. It ensures the sum of individual particle size fractions adds up to 100%, a check for accurate soil texture analysis. Particle size distribution impacts water retention, permeability, and soil structure. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/particleSizeFractionsSumProperty","GL_Surface",,"ParticleSizeFractionsSumProperty","The Particle Size Fractions Sum refers to the total proportion of sand, silt, and clay particles in soil, expressed as a percentage. It ensures the sum of individual particle size fractions adds up to 100%, a check for accurate soil texture analysis. Particle size distribution impacts water retention, permeability, and soil structure. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/particleSizeFractionsSumProperty","GL_Profile",,"ParticleSizeFractionsSumProperty","The Particle Size Fractions Sum refers to the total proportion of sand, silt, and clay particles in soil, expressed as a percentage. It ensures the sum of individual particle size fractions adds up to 100%, a check for accurate soil texture analysis. Particle size distribution impacts water retention, permeability, and soil structure. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/particleSizeFractionsSumProperty","GL_Plot",,"ParticleSizeFractionsSumProperty","The Particle Size Fractions Sum refers to the total proportion of sand, silt, and clay particles in soil, expressed as a percentage. It ensures the sum of individual particle size fractions adds up to 100%, a check for accurate soil texture analysis. Particle size distribution impacts water retention, permeability, and soil structure. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/particleSizeFractionsSumProperty",,"GL_Plot","ParticleSizeFractionsSumProperty","The Particle Size Fractions Sum refers to the total proportion of sand, silt, and clay particles in soil, expressed as a percentage. It ensures the sum of individual particle size fractions adds up to 100%, a check for accurate soil texture analysis. Particle size distribution impacts water retention, permeability, and soil structure. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 3"
"http://w3id.org/glosis/model/layerhorizon/peatDecompostionProperty",,"GL_Layer","peatDecompostionProperty","The Peat Decomposition Property evaluates the degree of decomposition in organic soils or peat. Categories include fibric (least decomposed), hemic (moderately decomposed), and sapric (highly decomposed), which influence soil fertility and drainage. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 31"
"http://w3id.org/glosis/model/layerhorizon/peatDecompostionProperty","GL_Surface",,"peatDecompostionProperty","The Peat Decomposition Property evaluates the degree of decomposition in organic soils or peat. Categories include fibric (least decomposed), hemic (moderately decomposed), and sapric (highly decomposed), which influence soil fertility and drainage. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 31"
"http://w3id.org/glosis/model/layerhorizon/peatDecompostionProperty","GL_Profile",,"peatDecompostionProperty","The Peat Decomposition Property evaluates the degree of decomposition in organic soils or peat. Categories include fibric (least decomposed), hemic (moderately decomposed), and sapric (highly decomposed), which influence soil fertility and drainage. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 31"
"http://w3id.org/glosis/model/layerhorizon/peatDecompostionProperty","GL_Plot",,"peatDecompostionProperty","The Peat Decomposition Property evaluates the degree of decomposition in organic soils or peat. Categories include fibric (least decomposed), hemic (moderately decomposed), and sapric (highly decomposed), which influence soil fertility and drainage. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 31"
"http://w3id.org/glosis/model/layerhorizon/peatDecompostionProperty",,"GL_Plot","peatDecompostionProperty","The Peat Decomposition Property evaluates the degree of decomposition in organic soils or peat. Categories include fibric (least decomposed), hemic (moderately decomposed), and sapric (highly decomposed), which influence soil fertility and drainage. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 31"
"http://w3id.org/glosis/model/layerhorizon/peatDrainageProperty",,"GL_Layer","peatDrainageProperty","The Peat Drainage Property assesses the water removal capacity in peat soils, essential for determining their suitability for agriculture, conservation, or other uses. Poorly drained peat often accumulates organic material due to low decomposition rates. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 59,1"
"http://w3id.org/glosis/model/layerhorizon/peatDrainageProperty","GL_Surface",,"peatDrainageProperty","The Peat Drainage Property assesses the water removal capacity in peat soils, essential for determining their suitability for agriculture, conservation, or other uses. Poorly drained peat often accumulates organic material due to low decomposition rates. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 59,1"
"http://w3id.org/glosis/model/layerhorizon/peatDrainageProperty","GL_Profile",,"peatDrainageProperty","The Peat Drainage Property assesses the water removal capacity in peat soils, essential for determining their suitability for agriculture, conservation, or other uses. Poorly drained peat often accumulates organic material due to low decomposition rates. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 59,1"
"http://w3id.org/glosis/model/layerhorizon/peatDrainageProperty","GL_Plot",,"peatDrainageProperty","The Peat Drainage Property assesses the water removal capacity in peat soils, essential for determining their suitability for agriculture, conservation, or other uses. Poorly drained peat often accumulates organic material due to low decomposition rates. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 59,1"
"http://w3id.org/glosis/model/layerhorizon/peatDrainageProperty",,"GL_Plot","peatDrainageProperty","The Peat Drainage Property assesses the water removal capacity in peat soils, essential for determining their suitability for agriculture, conservation, or other uses. Poorly drained peat often accumulates organic material due to low decomposition rates. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 59,1"
"http://w3id.org/glosis/model/layerhorizon/peatVolumeProperty",,"GL_Layer","peatVolumeProperty","The Peat Volume Property quantifies the proportion of peat material in a given soil volume. It is critical for land use planning, carbon sequestration assessments, and wetland management. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 59,2"
"http://w3id.org/glosis/model/layerhorizon/peatVolumeProperty","GL_Surface",,"peatVolumeProperty","The Peat Volume Property quantifies the proportion of peat material in a given soil volume. It is critical for land use planning, carbon sequestration assessments, and wetland management. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 59,2"
"http://w3id.org/glosis/model/layerhorizon/peatVolumeProperty","GL_Profile",,"peatVolumeProperty","The Peat Volume Property quantifies the proportion of peat material in a given soil volume. It is critical for land use planning, carbon sequestration assessments, and wetland management. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 59,2"
"http://w3id.org/glosis/model/layerhorizon/peatVolumeProperty","GL_Plot",,"peatVolumeProperty","The Peat Volume Property quantifies the proportion of peat material in a given soil volume. It is critical for land use planning, carbon sequestration assessments, and wetland management. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 59,2"
"http://w3id.org/glosis/model/layerhorizon/peatVolumeProperty",,"GL_Plot","peatVolumeProperty","The Peat Volume Property quantifies the proportion of peat material in a given soil volume. It is critical for land use planning, carbon sequestration assessments, and wetland management. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 59,2"
"http://w3id.org/glosis/model/layerhorizon/plasticityProperty",,"GL_Layer","plasticityProperty","The Plasticity Property measures the soil's ability to deform under stress without cracking or breaking, especially when wet. It is influenced by clay content and mineralogy and is important for engineering and agricultural applications. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Guidelines for Soil Description issued by the FAO: table 56"
"http://w3id.org/glosis/model/layerhorizon/plasticityProperty","GL_Surface",,"plasticityProperty","The Plasticity Property measures the soil's ability to deform under stress without cracking or breaking, especially when wet. It is influenced by clay content and mineralogy and is important for engineering and agricultural applications. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Guidelines for Soil Description issued by the FAO: table 56"
"http://w3id.org/glosis/model/layerhorizon/plasticityProperty","GL_Profile",,"plasticityProperty","The Plasticity Property measures the soil's ability to deform under stress without cracking or breaking, especially when wet. It is influenced by clay content and mineralogy and is important for engineering and agricultural applications. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Guidelines for Soil Description issued by the FAO: table 56"
"http://w3id.org/glosis/model/layerhorizon/plasticityProperty","GL_Plot",,"plasticityProperty","The Plasticity Property measures the soil's ability to deform under stress without cracking or breaking, especially when wet. It is influenced by clay content and mineralogy and is important for engineering and agricultural applications. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.","Guidelines for Soil Description issued by the FAO: table 56"
